,time,new_zealand,greenland,n_atlantic,s_atlantic,indonesia,japan,oregon,alaska,china,congo,mediterranean,antarctica,arabean_sea,gulf_of_mexico,e_pacific,s_australia,philippines,s_america,iceland,scandinavia,w_africa
100,10000,-0.013605675,2.249390245,0.314260337,0.060973466,-0.123152156,0.184630821,1.125441671,-0.04883838,-0.239001155,0.332618028,0.438768499,0.351378608,-0.305106761,0.398019068,0.126549664,-0.093851238,0.004165564,0.007598341,-0.070463355,0.42558586,0.42624716
101,10100,-0.062819846,2.424390197,0.330799083,-0.428718206,0.030516788,0.118162055,0.87210837,-0.028978648,-0.210429728,0.373770297,0.387090109,0.2979548,-0.338277662,0.411195144,0.012657562,-0.032626752,0.126610547,0.04193004,-0.184783035,0.174905633,0.244663725
102,10200,0.023129971,0.949390218,-0.292757218,-0.011723648,0.097330249,0.209078527,0.480441675,-0.013030409,-0.181858301,0.414922565,0.362636871,0.646528803,-0.526661676,0.269211876,0.060054886,0.02859774,0.15566118,0.012345836,-0.05156204,0.251478861,0.22012367
103,10300,-0.027765218,1.349390209,-0.044041052,0.155585679,0.165504894,0.318661967,0.484672457,0.024560691,-0.153286874,0.293764621,0.299792007,0.215829697,-0.483807095,0.132566113,0.086898811,0.089822233,-0.003386383,0.066887803,-0.009241726,-0.148070891,0.095028077
104,10400,-0.071709203,0.899390232,-0.343037048,0.496323141,0.076590499,0.228720373,0.42044168,-0.041249145,-0.124715447,0.122903362,0.19697069,0.547907616,-0.334443638,-0.057128567,0.079583771,0.151046723,0.222573372,0.067608077,-0.123785207,-0.009888455,0.127504716
105,10500,-0.090770852,0.574390248,-0.139297227,0.223530138,0.078115206,-0.200915467,0.250441693,-0.139258713,-0.241382107,0.02811663,0.055778154,0.355620701,0.693120707,-0.004513167,0.13809363,0.208189577,-0.020130764,-0.105929329,0.071368355,-0.080734724,0.274151512
106,10600,-0.09961044,0.074390233,-0.299666615,0.137788644,0.091926088,-0.31803281,0.180441687,-0.297268291,-0.358048767,-0.066670097,-0.277344536,0.528578241,1.505244324,-0.078548461,0.198778269,0.249005899,0.01403303,-0.020414829,-0.217870553,-0.354290559,0.138734668
107,10700,-0.061998278,-0.475609765,-0.056543685,-0.127790059,0.069518178,-0.368815017,0.052108359,-0.520450122,-0.474715441,1.567052603,-0.542738956,0.233298132,1.671180797,-0.00531014,-0.048253936,0.289822221,0.019292123,0.129633266,-0.060527821,-0.819990793,0.008791434
108,10800,0.132863712,-1.47560972,-0.404250705,0.283670815,0.063307045,-0.634457964,-0.259558305,-0.50798415,-0.591382086,3.181280613,-0.667220991,0.265317556,1.168406499,0.049520273,-0.322953279,0.330638558,-0.136706672,0.105130793,0.331283806,-1.242991264,-0.05295799
109,10900,0.299257559,-2.625609756,-0.302921676,0.01597251,0.005127611,-0.56888181,-0.463933304,-0.652558515,-0.708048761,1.051651001,-1.009222766,0.140787386,0.164868121,0.013799401,0.414025576,0.371454895,-0.012188352,0.064397373,0.349084218,-1.184546378,-0.229884836
110,11000,0.018018659,-1.400609732,-0.168572632,-0.031734283,-0.021875695,-0.639159655,-0.616490111,-0.780263912,-0.824715436,-0.176840246,-1.559158112,0.260561638,-0.042263072,0.04771154,0.107856785,0.363291621,-0.074267689,0.064243662,0.315257172,-1.035627142,-0.064219569
111,11100,-0.100818645,-2.675609827,-0.604791326,0.376688798,-0.064991164,-0.706750325,0.065328062,-0.557969276,-0.584715426,0.424252659,-1.884565064,0.287937184,-0.11172294,-0.071670406,-0.23906635,0.24084264,-0.170406604,0.068183056,0.535646112,-1.338781189,-0.093280598
112,11200,-0.010135735,-2.850609779,-0.178363306,-0.421064597,-0.083115565,-0.626430148,0.497146219,-0.661623889,-0.344715446,0.924799085,-1.877158463,0.244719886,0.096862919,-0.087547742,-0.044919668,0.11839366,-0.188287866,0.062550646,0.180950229,-1.377243906,-0.117939805
113,11300,0.030931448,-2.700609803,0.113181254,-0.416483696,-0.04623933,-0.757849628,0.241464406,-0.51272124,-0.104715444,-0.180558041,-2.259348482,0.177495697,0.249183181,0.014411591,0.193016987,-0.004055321,-0.228383259,-0.039820899,0.127099236,-1.386993434,-0.083933818
114,11400,0.112161327,-6.150609971,0.092221125,0.173513672,-0.132713269,-1.158651471,-0.205467403,-0.581950237,0.135284558,-1.106779814,-2.722906266,-0.10026969,0.566717838,-0.185021069,0.208205146,-0.126504302,0.033604194,0.020851039,-0.036124604,-2.828711788,-0.232235995
115,11500,0.132939374,-2.075609684,-0.032570812,0.037429136,-0.307531436,-0.910887155,-0.710524231,-0.751219855,0.375284553,-0.923885107,-2.901778453,-0.714371598,0.909808394,-0.661188422,0.100641952,-0.248953283,-0.215712859,-0.070453309,-0.130265116,-2.753257156,-0.308958898
116,11600,0.059779354,-2.050609708,-0.26494513,-0.701884895,-0.308304545,-1.054102084,-1.564643562,-0.939283723,0.415284544,2.13249135,-2.999534252,-0.64891097,1.265942429,-0.835859563,-0.016508741,-0.371402264,-0.249212209,-0.12045331,-0.371154447,-3.088786324,-0.314809809
117,11700,-0.054889264,-12.47560978,-0.471956233,-0.223100409,-0.189906136,-1.122400588,-1.992200315,-1.253272841,0.455284566,0.492311776,-3.051622299,-1.108785138,1.566987846,-0.821805869,-0.162485275,-0.493851244,-0.328018598,-0.263206937,-0.393752654,-2.451005161,-0.344377259
118,11800,-0.145871679,-12.7506094,-0.932965269,-0.318156888,-0.223571325,-0.289884484,-2.3681947,-1.20129385,0.495284557,-1.436622262,-2.860575174,-0.952824503,2.012363088,-0.711066558,-0.280635009,-0.616300225,-0.266699799,-0.26106596,-1.347691248,-2.379596651,-0.363740464
119,11900,-0.188916182,-14.70061016,-1.95090397,-0.661168814,-0.350441966,-1.837544608,-2.436376512,-1.182362402,0.535284579,-1.716184497,-2.900818373,-1.018592313,2.457738331,-0.847813698,-0.504346174,-0.738749206,-0.32389457,-0.27094739,-1.990355276,-2.196333409,-0.595501194
120,12000,-0.262232818,-12.17561007,-2.838558406,-0.201316813,-0.340677286,-1.166223222,-2.539852381,-0.942193234,0.575284541,-1.801051259,-3.092219666,-1.273443692,2.582094465,-0.910391661,-0.531144679,-0.811337352,-0.242274497,-0.375031695,-2.02425363,-2.047402859,-0.633279115
121,12100,-0.373388851,-15.07560968,-2.933259338,-0.977537234,-0.350344322,-0.697663194,-2.591724157,-0.755468595,0.700284541,-1.835064888,-3.358179182,-1.645917118,2.517915567,-1.028594572,-0.542775804,-0.834064603,-0.339624297,-0.411925957,-2.122535545,-1.88979274,-0.911411117
122,12200,-0.328683272,-12.40060997,-2.783278525,-0.513965192,-0.349031625,-1.225745279,-2.625581086,-0.735162881,0.825284541,-1.869078398,-3.634883861,-1.865403354,2.426562756,-0.912527362,-0.442596963,-0.856791854,-0.342168039,-0.430100345,-2.307118833,-1.856765748,-0.887230615
123,12300,-0.32802368,-14.85060931,-2.563271605,-0.985717495,-0.311697275,-0.982702592,-2.632967413,-0.691150174,0.950284541,-1.812124014,-3.765142381,-2.273664564,2.334512678,-0.590615359,-0.280619945,-0.879519165,-0.546202503,-0.597187773,-2.578003496,-1.970222593,-1.116011699
124,12400,-0.516534578,-15.17561007,-2.509712335,-0.816406593,-0.443941097,-1.111179546,-2.565353751,-0.691979495,1.0752846,-1.844227433,-3.785393616,-2.351313532,2.204802533,-0.641681947,-0.297072497,-0.924973667,-0.352998415,-0.746104568,-2.714641333,-2.060379386,-1.29043746
125,12500,-0.599323538,-13.85060978,-2.78837201,-1.221152405,-0.525729641,-1.87832638,-2.54461509,-0.700751025,0.800284564,-1.976970792,-3.76691259,-2.567192257,1.814222823,-0.903959558,-0.359006201,-1.174973726,-0.444759037,-0.838841439,-2.850010515,-2.058624983,-1.33518517
126,12600,-0.719169577,-15.87560987,-3.068942025,-1.230851442,-0.483314797,-1.299179024,-2.63637656,-0.853875655,0.525284529,-2.279486656,-3.541908324,-2.81281066,1.543197757,-0.792051818,-0.449120209,-1.424973726,-0.330614422,-0.868685216,-2.998835683,-2.047895253,-1.41991806
127,12700,-0.806061506,-17.5006094,-2.995212779,-1.170571476,-0.624994445,-1.595156461,-2.506262898,-0.881989175,0.250284553,-3.065200806,-3.554308415,-2.869286001,1.142259292,-0.891914571,-0.489524879,-1.674973726,-0.572707877,-1.054392725,-2.725996196,-2.168517292,-1.277880589
128,12800,-0.911649674,-10.42560959,-2.896233194,-0.761709907,-0.829918073,-1.641366911,-2.251149297,-0.883649531,-0.024715448,-3.085617542,-3.463827878,-2.879687786,0.478633728,-0.878951216,-0.483478093,-1.924973726,-0.501459779,-1.062297225,-2.529627443,-2.176639319,-1.099665811
129,12900,-0.830596447,-6.925609827,-2.721210387,-0.844151847,-0.743547787,-1.548719275,-1.977285564,-0.928652358,-0.099715449,-2.981450796,-3.268617302,-3.006241083,0.04315618,-0.660429644,-0.506023495,-2.222701073,-0.693655409,-1.0483464,-1.735779658,-2.155594528,-1.187580645
130,13000,-1.161796331,-9.600609779,-2.385895653,-1.29729113,-0.761470234,-1.678811622,-1.490921915,-0.992727566,-0.174715444,-2.825400114,-2.992005408,-3.13334316,-0.159712673,-0.508044239,-0.551244345,-2.540882826,-0.788644761,-0.982037097,-1.4800862,-2.171668411,-1.160656785
131,13100,-1.341196249,-14.07560969,-1.340928906,-1.135315657,-0.784122057,-1.868807054,-0.754558325,-0.89853938,-0.249715447,-2.66603756,-2.626336912,-3.306218446,-0.391152954,-0.610379826,-0.506651196,-2.859064579,-0.663872152,-1.001045078,-2.412859261,-2.042493046,-1.224679897
132,13200,-1.224704881,-11.15060949,-0.557090804,-1.125566245,-0.859375994,-1.678195506,-1.426433265,-0.949087382,-0.324715436,-2.608151197,-2.365269313,-3.215464712,-0.482539509,-0.598432027,-0.450408462,-3.177246332,-0.547755476,-0.920098812,-2.663419485,-1.894001544,-1.297326187
133,13300,-1.254721443,-7.650609732,-0.680857633,-0.937542707,-0.695541308,-1.876162195,-1.461254746,-0.904862732,-0.499715447,-2.684779406,-2.202256824,-3.17915684,-0.573926064,-0.584391926,-0.451419441,-3.399973631,-0.599774022,-1.033492178,-0.79740643,-1.919703841,-1.296307723
134,13400,-1.439455489,-5.97560978,-0.778413456,-0.643793218,-0.724847106,-1.763387787,-1.561701119,-0.814757312,-0.674715459,-2.761407852,-2.065449156,-2.974620283,-0.719481081,-0.655973909,-0.442202894,-3.399973631,-0.640763398,-1.06887728,-0.407210351,-2.028487504,-1.367922226
135,13500,-1.609683871,-5.000609756,-1.298059721,-1.151415706,-0.796172323,-0.932876218,-1.484022647,-0.732349366,-0.849715471,-2.775200844,-1.858611564,-3.115709782,-0.927278751,-0.722525604,-0.430652543,-3.399973631,-0.650904069,-1.103895307,-0.268321455,-2.110834539,-1.043226838
136,13600,-1.372257272,-9.350610016,-1.163638484,-1.014913649,-0.826296717,-1.780087245,-0.753219008,-0.751237162,-1.024715424,-2.686986685,-1.753768678,-3.228303433,-1.140719844,-0.833119378,-0.493465359,-3.399973631,-0.582206143,-1.116659701,-1.018685655,-2.074602306,-0.941593577
137,13700,-1.473870913,-5.250609875,-0.738042489,-1.302370012,-0.765453627,-1.447258677,-1.663040415,-0.823368918,-1.199715495,-2.222700834,-1.780217388,-2.783777237,-1.445704992,-0.609411538,-0.590121797,-3.399973631,-0.559573464,-1.205993652,-1.470310241,-2.091705442,-0.987286438
138,13800,-1.658277829,-6.900609732,-0.958953217,-0.844101202,-0.773947751,-1.759393406,-1.894736916,-0.937959731,-1.374715447,-1.758415222,-1.688594157,-2.717067361,-1.785172898,-0.92380584,-0.621120971,-3.387665987,-0.634221863,-1.10119772,-1.371934951,-2.160417974,-0.960325807
139,13900,-1.863732457,-5.575609684,-0.739228994,-1.059805736,-0.822685169,-1.108608317,-2.773308278,-1.017239356,-1.5497154,-1.576062918,-1.703499193,-2.813346446,-1.896550917,-1.08406117,-0.624120632,-3.372281313,-0.623950804,-1.059739739,-1.855868936,-2.005977273,-0.763028453
140,14000,-1.957911372,-11.27560997,-0.95502165,-1.161016345,-0.973145559,-1.5463422,-2.260808349,-1.121976319,-1.724715471,-1.853610039,-1.660997137,-2.873580396,-1.568809732,-1.252550274,-0.55127089,-3.356896877,-0.613507725,-1.021421075,-1.364042044,-1.301134706,-0.788178911
141,14100,-1.810306311,-5.650609732,-1.538000141,-0.850340054,-1.038683156,-1.69142983,-2.448308349,-1.283382738,-1.658048749,-2.194519043,-1.507572154,-2.850409329,-1.158309925,-0.83620305,-0.533476454,-3.341512203,-0.674085751,-1.098332107,-0.62122237,-1.52265799,-0.89132008
142,14200,-2.264823516,-4.525609732,-1.130221069,-1.039499224,-1.020606577,-1.71173377,-2.810808301,-1.336884844,-1.591382146,-2.453209162,-1.420702977,-2.856723011,-1.07127105,-0.622298852,-0.621683031,-3.326127529,-0.97533606,-1.196032286,-1.015380293,-0.800909698,-0.869551862
143,14300,-2.242193023,-1.750609782,-1.232306257,-0.711969823,-0.992276837,-1.58159256,-2.667058289,-1.435791037,-1.524715424,-2.619184256,-1.321908059,-2.908887089,-1.116190415,-0.617218633,-0.721536559,-3.310742855,-1.201923229,-1.373196841,-0.981178626,-1.476856709,-0.852503806
144,14400,-2.212088665,-1.550609812,-1.409732208,-0.487892241,-0.938803007,-1.664589331,-1.687891605,-1.515429798,-1.624715447,-2.768749237,-1.878940394,-2.817940593,-1.171454608,-0.706144285,-0.904145223,-3.286212206,-1.333101727,-1.388148129,-0.997279942,-1.001979232,-0.798562795
145,14500,-2.523627798,0.649390221,-2.167580277,-0.07989122,-1.055447608,-1.540444648,-1.44205837,-1.577699772,-1.724715471,-2.661222458,-2.476591498,-2.621394336,-1.226718801,-0.809332706,-1.07865628,-3.24034071,-0.90125487,-1.280355931,-1.015870974,-1.386717796,-0.777459303
146,14600,-2.609767596,-2.900609791,-5.153964698,-0.343640223,-1.139523695,-1.903811073,-1.196225017,-1.764625634,-1.824715495,-2.670439005,-2.548476431,-2.99426204,-0.996761319,-0.931258742,-0.899777728,-3.194469213,-1.307443082,-1.244617582,-1.436279506,-1.109388709,-0.713373368
147,14700,-2.712054094,-15.02560997,-5.383757651,0.170822948,-0.992698276,-1.358278942,-1.604558289,-1.657324796,-2.074715376,-3.146629572,-3.144793284,-3.17206794,-0.620990047,-0.942533046,-0.698830807,-3.148597479,-1.38536951,-1.282733619,-1.526455492,-1.091760516,-0.789986556
148,14800,-2.770946741,-14.22560978,-5.468258171,-0.509061292,-0.995705193,-2.583273435,-2.546224952,-1.501038629,-2.324715376,-2.930409193,-3.581178963,-3.313645363,-0.167669245,-1.006307986,-0.531818879,-3.102725983,-1.561765596,-1.423111796,-2.612348855,-1.014196396,-0.907688086
149,14900,-2.758175611,-12.9756093,-5.471010804,-0.802483726,-1.133298314,-2.435064054,-1.63789168,-1.702267349,-1.974715471,-2.659816265,-4.00865137,-3.6393525,0.006971903,-0.743513465,-0.368786043,-3.056854486,-1.478957579,-1.448812544,-3.333807647,-1.065398335,-1.070173914
150,15000,-2.725212614,-15.9756093,-4.966082029,-1.018866092,-1.335218352,-2.578405619,-2.581707239,-2.490414727,-1.624715447,-1.890585542,-4.320792216,-3.539435148,0.181613052,-1.172176849,-0.348726454,-3.010982752,-1.430149421,-1.106432438,-3.061080396,NA,-1.200942834
151,15100,-2.823073069,-13.70060968,-4.537604035,-1.268346638,-1.227577084,-2.722448498,-2.731707335,-2.821119351,-3.824715376,-1.78512454,-4.34473092,-3.651035965,0.356254201,-1.178655487,-0.447398109,-2.965111256,-1.457153469,-1.089309096,-2.734864772,NA,-1.2409482
152,15200,-2.898528894,-13.95060968,-4.190735162,-1.221544087,-1.149885016,-2.581956744,-2.88170743,-2.863414425,-5.324715614,-2.029336214,-4.242412347,-3.661247253,0.790743833,-1.193353411,-0.532988991,-2.919239759,-1.154467404,-1.072185874,-2.45399797,NA,-1.257902523
153,15300,-2.839660963,-13.80060959,-3.981037319,-1.101939261,-1.440728426,-2.506533474,-2.915040731,-2.865709514,-4.024715424,-2.3870821,-4.213262099,-3.887538791,1.30185089,-1.406933103,-0.546603313,-2.873368263,-1.261389032,-0.918319762,-3.931270719,NA,-1.310979227
154,15400,-2.629698157,-16.22560978,-3.831360997,-0.763657689,-1.473690867,-2.390611589,-2.948374033,-2.560659945,-4.624715328,-2.535596848,-4.227247202,-3.83347249,1.453883949,-1.511011042,-0.488888191,-2.827496529,-1.413208261,-1.027208686,-3.769915834,NA,-1.249413252
155,15500,-2.916282376,-16.45061017,-3.687745959,-0.86308536,-1.675961584,-2.398573011,-2.981707335,-2.362990332,-5.124715328,-2.669953108,-4.73960849,-3.89015913,1.256079345,-1.185381081,-0.424176873,-2.826640368,-1.423544243,-1.037208676,-3.582075156,NA,-1.113402843
156,15600,-3.018848816,-14.07560921,-3.486352324,-1.030469865,-1.899799168,-2.382372409,-2.84837389,-2.265415097,-5.924715519,-2.582489491,-5.19592703,-4.044259191,1.058274742,-1.256079435,-0.532303859,-2.893306971,-1.596781135,-1.123585463,-4.207025171,NA,-1.036362906
157,15700,-2.93335708,-19.05060959,-3.280494661,-1.391722858,-2.004274458,-2.372522325,-2.715040684,-1.593702829,-6.724715233,-2.495025873,-5.29854514,-3.965563238,1.281303472,-1.358691089,-0.875631443,-2.959973574,-1.688447818,-1.294237614,-3.320347294,NA,-1.09407864
158,15800,-2.840814114,-14.5006094,-3.181144283,-1.024188563,-2.093716562,-2.716562838,-2.581707239,-1.755349875,-5.724715233,-2.407562494,-5.082813138,-3.954840243,1.695751808,-1.536417387,-0.92953286,-3.026640415,-1.84416455,-0.940976799,-2.982506614,NA,-1.074730913
159,15900,-2.977802714,-13.62560988,-3.225074664,-1.031098724,-2.118126959,-2.693680316,-2.761707306,-1.775349879,-5.924715519,-2.330200911,-5.087947625,-4.227944017,2.237418475,-1.604062796,-0.789360134,-3.093307018,-1.900717408,-1.09475255,-3.095828981,NA,-1.071995556
160,16000,-3.135959705,-15.6506095,-3.165913568,-0.19985044,-2.044237047,-2.549577743,-2.941707373,-1.865349913,-6.124715328,-2.258772373,-5.212238872,-4.190760493,1.662292424,-1.793833643,-0.60866019,-3.079519033,-1.881089017,-1.334455013,-2.996939838,NA,-1.201901237
161,16100,-3.239940285,-17.55061055,-3.145730168,-0.454230294,-2.160959363,-2.364539981,-3.121707201,-1.865349889,-6.424715519,-2.187343836,-5.605168343,-4.375622571,1.337892558,-1.609239757,-0.627692352,-3.056791782,-1.726785585,-1.161653161,-3.630797476,NA,-1.476938168
162,16200,-3.264273882,-14.25060987,-3.52848664,-1.32254985,-2.051470429,-2.383235395,-3.301707268,-1.685586309,-6.724715233,-2.407911301,-6.025881696,-4.84419924,0.791843254,-1.672634646,-0.784652174,-3.034064531,-1.507597283,-1.169489384,-3.92628327,NA,-1.315850059
163,16300,-3.186646779,-15.10060931,-3.825946615,-1.614227355,-2.245240957,-2.389784306,-3.481707335,-1.570314443,-7.024715424,-2.688285112,-6.342062402,-5.35346961,1.185521923,-1.692617156,-0.949158704,-3.01133728,-1.761272625,-1.32170701,-4.480695725,NA,-1.441797535
164,16400,-3.247568289,-14.7506094,-3.773234381,-1.479338765,-2.320204765,-2.288340718,-3.84837389,-1.715042543,-7.124715328,-2.152284145,-6.611885762,-5.505804658,1.437418475,-1.975097306,-0.983665204,-3.1110847,-1.683677525,-1.283618927,-2.028942824,NA,-1.490941246
165,16500,-3.281211893,-12.52560997,-3.633583055,-1.347588658,-2.337170422,-2.16369465,-4.215040684,-1.77977066,-7.224715233,-1.249506474,-6.673318028,-5.405635834,1.503452958,-1.776092578,-0.962981081,-3.333307028,-1.915936291,-1.077849746,-1.76203847,NA,-1.519915143
166,16600,-3.286697269,-14.4006095,-3.857485249,-1.027061105,-2.440849394,-2.364255816,-4.581707478,-1.794498778,-7.324715614,-0.346728683,-6.470712638,-5.689547897,0.769709115,-1.867359847,-0.928239405,-3.555529356,-1.698126555,-1.218234301,-1.548031688,NA,-1.701461434
167,16700,-3.267854095,-13.52560997,-4.138175492,-0.891868338,-2.444617808,-2.284007639,-4.181707382,-1.797897029,-7.424715519,-2.116981745,-6.169169903,-5.899862528,0.650595815,-1.951546937,-0.881972283,-3.777751446,-2.026302606,-1.016311169,-1.611739159,NA,-1.950733821
168,16800,-3.297254284,-12.32561016,-4.207582377,-1.44870776,-2.408240259,-2.41053927,-3.781707287,-1.939783835,-7.304715633,-3.706875086,-5.776734328,-6.177682519,0.778936332,-2.101822049,-0.837345266,-3.999973774,-2.027020216,-1.045157433,-1.839893997,NA,-1.928306858
169,16900,-3.284181237,-16.35060931,-4.249980852,-1.885905266,-2.549158067,-2.446622759,-3.38170743,-1.961670625,-7.184715271,-3.797372818,-5.662065864,-6.522955298,0.173182364,-2.132048071,-0.792718244,-4.238069057,-2.325049281,-1.306173086,-2.122864604,NA,-1.878991524
170,17000,-3.363993128,-13.42561007,-4.362019509,-1.709032595,-2.687475503,-2.400057167,-2.981707335,-2.163557434,-7.064715385,-3.781241179,-5.704940653,-6.740957141,-0.339714463,-2.22325334,-0.954591358,-4.476164341,-2.237243712,-1.547561169,-2.466437489,NA,-1.998988231
171,17100,-3.393531164,-12.80060959,-4.146939755,-1.394597709,-2.831159831,-2.327641547,-2.931707382,-2.382509637,-6.9447155,-3.110100269,-5.708084774,-6.879359245,-0.581379975,-2.478586927,-1.143270338,-4.499973774,-2.233652294,-1.635061264,-4.264465213,NA,-2.025502761
172,17200,-3.477012316,-14.15060949,-3.785532609,-1.544442773,-2.654750854,-2.181447149,-2.88170743,-2.472095466,-6.824715614,-2.857867479,-5.679305099,-6.864752173,-0.808770156,-2.625142336,-1.08872827,-4.499973774,-1.915096075,-1.586984277,-4.361873508,NA,-2.300363978
173,17300,-3.585497697,-13.02560997,-3.937323526,-2.152336717,-2.70167017,-2.364025206,-2.831707239,-2.591681194,-7.824715614,-2.831200838,-5.590778899,-6.757958174,-1.050275324,-2.623927191,-1.04553892,-4.899973869,-1.828640878,-1.493041992,-4.097989679,NA,-2.156237761
174,17400,-3.585669756,-17.02560997,-4.003844597,-2.925383687,-2.656240493,-2.390697807,-2.781707287,-2.701412821,-8.824715614,-2.804534197,-5.47484293,-7.003832817,-1.310934239,-2.637870237,-1.056626403,-5.471402168,-1.73759529,-1.26843679,-4.096601486,NA,-2.134189407
175,17500,-3.643651644,-10.07560968,-3.676258873,-2.595956683,-2.565098971,-2.28544119,-2.853135824,-2.631727839,-9.824715614,-2.777867556,-5.129754901,-7.098436236,-1.571593154,-2.52850458,-1.049945122,-5.999973774,-2.203318984,-1.413990259,-5.34838438,NA,-2.224130074
176,17600,-3.751611074,-11.65060997,-3.07713477,-2.677478433,-2.690105528,-2.217157886,-2.924564362,-2.462042808,-10.82471561,-2.940555334,-4.725230575,-7.172517419,-1.832252068,-2.463678107,-1.07735374,-6.499973774,-2.318269908,-1.272822738,-4.534075261,NA,-2.368102749
177,17700,-3.881968021,-13.02560949,-2.55229707,-2.522091925,-2.462018102,-2.115301922,-2.995993137,-2.28235774,-9.774715424,-3.12428236,-4.397973704,-7.278692961,-2.186125269,-2.469940886,-1.075132728,-7.090882778,-2.242847502,-1.727706194,-5.139121294,NA,-2.326473157
178,17800,-4.061201811,-13.17560911,-2.500963256,-2.938841522,-2.368188173,-2.027868748,-3.067421675,-2.252672756,-8.724715233,-3.308009386,-4.006020164,-7.498203993,-2.574774217,-2.536303162,-1.002911746,-7.359973907,-2.240992874,-1.968300581,-4.802716613,NA,-2.288462162
179,17900,-4.029899279,-13.30061007,-2.48889418,-2.990975976,-2.465432257,-1.801596686,-3.138850212,-1.837051996,-7.674715519,-3.467408657,-3.810964441,-7.811587572,-3.05528363,-2.511293367,-0.961711907,-6.868155479,-2.165860623,-1.955369592,-4.922015071,NA,-2.415002386
180,18000,-3.930180868,-13.05060959,-2.404380664,-3.014569938,-2.55209899,-2.035594121,-3.210278749,-1.741236395,-6.624715328,-3.380828619,-3.629631924,-7.823090553,-3.455475582,-2.481858567,-1.026314103,-7.095428467,-1.866606266,-2.062266111,-4.711243034,NA,-2.386185845
181,18100,-3.601519346,-14.1506095,-2.308782131,-3.1300385,-2.595735669,-1.960155905,-3.281707287,-1.805420786,-7.291382313,-3.294248581,-3.574339104,-8.161634684,-3.503214601,-2.518249706,-1.126862466,-7.299973488,-2.141875565,-2.361419201,-4.203096271,NA,-2.390610059
182,18200,-3.614827394,-13.72560978,-2.229250774,-3.383592248,-2.633296013,-1.819682002,-3.206707239,-1.839605183,-7.958048821,-3.308821678,-3.773678494,-7.802380681,-3.414713308,-2.621296317,-1.298780084,-7.299973488,-2.121890783,-2.652783394,-4.732607246,NA,-2.577320893
183,18300,-3.8831381,-16.95060968,-2.157075793,-3.453962803,-2.654029072,-1.917673096,-3.13170743,-1.183789629,-8.624715805,-3.351925135,-3.99689517,-8.008575916,-3.336870931,-2.673064053,-1.375349891,-7.299973488,-2.292502046,-2.258787632,-5.202136278,NA,-2.180673162
184,18400,-3.976818244,-12.50060964,-2.090456352,-3.437491417,-2.738556058,-1.959495247,-3.056707382,-1.651050377,-10.02471542,-3.400429487,-4.075654173,-7.983653426,-3.561547934,-2.746839732,-1.453040409,-7.436337471,-2.267311961,-2.315714359,-4.225322843,NA,-2.172900478
185,18500,-3.898139318,-11.82560968,-1.919739992,-3.209028602,-2.898851901,-1.998086304,-2.981707335,-1.606219453,-11.42471504,-3.455274105,-4.037395382,-8.118438006,-3.811224937,-2.716143549,-1.459855687,-7.572700977,-2.441973418,-2.586857796,-4.607176066,NA,-2.113361081
186,18600,-4.058499813,-10.05060983,-2.033862233,-3.06270504,-3.035359144,-2.059107512,-3.021707296,-1.411388511,-11.22471523,-3.510118723,-3.904180372,-8.114225269,-3.887839924,-2.709837586,-1.464656782,-7.638069153,-2.279569179,-2.801921368,-5.764295578,NA,-2.187153657
187,18700,-4.559794426,-13.17560911,-2.20875825,-3.085758567,-2.648251921,-1.992608458,-3.061707258,-1.356557584,-11.02471542,-3.564963341,-3.86239394,-8.292093396,-3.756926134,-2.818747461,-1.574026334,-7.685688019,-2.290930688,-3.192998171,-2.051954389,NA,-2.200617552
188,18800,-4.52401336,-14.67560911,-1.950321078,-3.226613283,-2.714426845,-1.413649708,-3.10170722,-1.347296167,-10.82471561,-3.619807959,-3.821869206,-8.280945063,-3.57575982,-2.861364573,-1.649690205,-7.445428371,-2.16625236,-3.466187239,-4.740206242,NA,-2.425322414
189,18900,-5.380184571,-11.82561016,-1.215147153,-2.862962127,-2.773507983,-1.352180094,-3.14170742,-1.326557946,-10.72471523,-3.674652576,-3.73836416,-8.019869566,-3.905217184,-2.970744074,-1.637062049,-7.499973774,-2.280942232,-3.185542107,-3.96762091,NA,-2.394947966
190,19000,-5.493127823,-12.52560949,-0.641606465,-2.987287283,-2.90926075,-1.279367656,-3.181707382,-1.325819653,-10.62471581,-3.650074005,-3.511865378,-8.169938922,-4.223628037,-2.96868816,-1.604451382,-7.833306789,-2.400125653,-2.97524786,-5.301630497,NA,-2.5525496
191,19100,-5.464203199,-14.55061007,-1.433982514,-3.290697575,-3.114094347,-1.168405414,-3.431707382,-1.497815207,-10.52471542,-3.624693394,-3.286573339,-8.186278582,-4.362581526,-2.903785527,-1.5519826,-7.762830734,-2.360831052,-3.037012577,-5.433675766,NA,-2.447175185
192,19200,-5.533442497,-14.22561026,-1.811791787,-3.180467367,-2.978226662,-1.231603414,-3.681707382,-1.446892344,-10.75804901,-3.599312544,-3.075886035,-8.034166932,-4.24142768,-2.896961957,-1.530624986,-7.591402054,-2.571532458,-3.019365549,-5.821054459,NA,-2.411562602
